gene_id;OxvsUn_log2FoldChange;OxvsUn_padj;LorvsUn_log2FoldChange;LorvsUn_padj;Cmpd8vsUn_log2FoldChange;Cmpd8vsUn_padj;Cmpd8_OxvsUn_log2FoldChange;Cmpd8_OxvsUn_padj;Lor_OxvsUn_log2FoldChange;Lor_OxvsUn_padj;OxvsCmpd8_log2FoldChange;OxvsCmpd8_padj;Cmpd8_OxvsOx_log2FoldChange;Cmpd8_OxvsOx_padj;Lor_OxvsOx_log2FoldChange;Lor_OxvsOx_padj;OxvsLor_log2FoldChange;OxvsLor_padj;Cmpd8vsLor_log2FoldChange;Cmpd8vsLor_padj;Cmpd8_OxvsLor_log2FoldChange;Cmpd8_OxvsLor_padj;Lor_OxvsLor_log2FoldChange;Lor_OxvsLor_padj;Cmpd8_OxvsCmpd8_log2FoldChange;Cmpd8_OxvsCmpd8_padj;Lor_OxvsCmpd8_log2FoldChange;Lor_OxvsCmpd8_padj;Lor_OxvsCmpd8_Ox_log2FoldChange;Lor_OxvsCmpd8_Ox_padj;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
SA_RS15480;-0.072962065;0.998919387;0.388910386;0.986968486;-0.198900134;0.999892985;0.090108321;0.998243396;0.097826906;0.988787155;0.126417045;0.999998795;0.170984842;0.998335204;0.159353851;0.991163805;-0.458123498;0.962879455;-0.584122096;0.994033358;-0.303624353;0.999777863;-0.305165393;0.981296522;0.291859926;0.999670027;0.302987351;0.963112486;-0.012582202;0.998708155;unknown;NC_002745.2;2286331;2287049;-;719;protein_coding;ATP-binding protein && PF01695:IstB-like ATP binding protein;-
SA_RS15485;-0.340435023;0.998919387;0.414254044;0.969354442;0.133550853;0.999892985;-0.273833635;0.96725227;-0.093393102;0.980626764;-0.470543247;0.999998795;0.070495814;0.998335204;0.234374678;0.967306292;-0.750339806;0.894046682;-0.27773057;0.995832088;-0.693818586;0.999777863;-0.527389439;1;-0.404730174;0.999670027;-0.219347602;0.971398971;0.164310404;0.983153185;unknown;NC_002745.2;2287213;2287344;-;132;protein_coding;hypothetical protein && -;-
SA_RS15240;-0.234505262;1;-0.367021138;1;-0.465195875;0.999892985;0.050857955;0.99843631;0.000492288;0.99977203;0.239222807;0.999998795;0.291037046;0.997596916;0.227437749;0.967928718;0.138380826;1;-0.096908039;1;0.415769689;0.999777863;0.363221462;1;0.525055537;0.999670027;0.486383657;0.909590157;-0.063011498;0.989937213;unknown;NC_002745.2;2287533;2287859;-;327;protein_coding;transposase && -;-
SA_RS11590;-0.498264714;1;0.606681342;1;1.158556678;0.999892985;-0.760169476;1;0.185899052;1;-1.663337078;1;-0.254548703;0.998335204;0.674381752;1;-1.10025011;1;0.557863088;1;-1.370972885;0.999777863;-0.434586917;1;-1.921758771;1;-0.977941248;1;0.927541023;1;unknown;NC_002745.2;2288255;2288422;+;168;protein_coding;integrase && -;-
SA_RS11595;0.223876648;0.998919387;0.333040492;0.992311694;0.097626207;0.999892985;0.076244127;0.99843631;0.367436952;0.955026407;0.125449992;0.999998795;-0.141000539;0.998335204;0.133134016;0.991687136;-0.103854449;0.993629064;-0.230978892;0.995832088;-0.260496349;0.999777863;0.022327279;0.997807362;-0.020048783;0.999670027;0.272916139;0.970439728;0.273386222;0.983290686;unknown;NC_002745.2;2288704;2289651;+;948;protein_coding;hypothetical protein && -;-
SA_RS11600;-0.272068546;0.998919387;-0.601697085;0.489041645;-0.184146497;0.999892985;-0.599033697;0.565018735;-0.943087731;0.079861188;-0.087355085;0.999998795;-0.321605873;0.947106603;-0.668890938;0.319151214;0.328564645;0.793275021;0.41755513;0.902387333;-0.003889792;0.999777863;-0.354416067;0.643655023;-0.418902574;0.999670027;-0.763269834;0.297929401;-0.35929063;0.677045998;rpsI;NC_002745.2;2289829;2290221;-;393;protein_coding;30S ribosomal protein S9 && PF00380:Ribosomal protein S9/S16;-
Novel00416;-0.581953964;1;-0.512438244;1;0.213620824;0.999892985;0.306317499;0.942123483;0.752050506;0.642387138;-0.79654608;0.999998795;0.895979368;0.907774593;1.32951244;0.406573456;-0.067233605;1;0.727930485;1;0.811672593;0.999777863;1.25570734;1;0.0928786;0.999670027;0.543940424;0.810604125;0.434345889;0.910333172;Novel00416;NC_002745.2;2289901;2290856;+;956;-;PF00572:Ribosomal protein L13|PF00380:Ribosomal protein S9/S16;-
SA_RS11605;-0.370086528;0.998919387;-0.663884215;0.523201201;-0.253215507;0.999892985;-0.821960902;0.530828426;-1.069830617;0.107064077;-0.115522798;0.999998795;-0.446567818;0.943376038;-0.695045987;0.4561243;0.293893138;0.858773411;0.410779367;0.9100357;-0.162811939;0.999777863;-0.417251679;0.625020476;-0.572063721;0.999670027;-0.819211838;0.304342887;-0.262074326;0.875664636;rplM;NC_002745.2;2290241;2290678;-;438;protein_coding;50S ribosomal protein L13 && PF00572:Ribosomal protein L13;-
SA_RS11610;-0.00913864;0.998919387;-0.202049485;0.743223963;-0.358844557;0.948909037;-0.567937772;0.090451755;-0.465726295;0.145424507;0.350316709;0.894460248;-0.554615372;0.303487918;-0.460501878;0.249672331;0.193719692;0.796757641;-0.15570171;0.932927846;-0.372238668;0.999777863;-0.277067446;0.647430553;-0.211109037;0.999670027;-0.107326132;0.851437106;0.086641723;0.910333172;truA;NC_002745.2;2290918;2291721;-;804;protein_coding;tRNA pseudouridine(38-40) synthase TruA && PF01416:tRNA pseudouridine synthase;-
SA_RS11615;-0.082014204;0.998919387;-0.258627795;0.572396267;-0.315102328;0.999892985;-0.590090296;0.068726684;-0.560820813;0.193043773;0.233280945;0.999998795;-0.50357105;0.355928937;-0.48281906;0.349734775;0.176650815;0.790483149;-0.05561187;0.984697015;-0.337819193;0.962215352;-0.316970216;0.657226798;-0.277212631;0.999670027;-0.247681291;0.673689713;0.013648563;0.986741719;ecfT;NC_002745.2;2291726;2292532;-;807;protein_coding;energy-coupling factor transporter transmembrane protein EcfT && PF02361:Cobalt transport protein;-
SA_RS11620;0.041616124;0.998919387;-0.324734391;0.441835887;-0.297553268;0.999892985;-0.467576981;0.263473069;-0.181960881;0.65388526;0.337838568;0.90087713;-0.504347366;0.431222019;-0.227585243;0.670464237;0.366314488;0.50233511;0.028327256;0.995832088;-0.149272908;0.999777863;0.129176289;0.85751971;-0.172879835;0.999670027;0.112410404;0.849180812;0.26986774;0.65160397;ecfA2;NC_002745.2;2292522;2293382;-;861;protein_coding;energy-coupling factor transporter ATPase && PF00005:ABC transporter;ABC_tran
SA_RS11625;-0.009995132;0.998919387;-0.283406785;0.639464978;-0.110164015;0.999892985;-0.293212956;0.598628783;-0.156218394;0.759813284;0.098138703;0.999998795;-0.278409163;0.931647413;-0.149842631;0.873876678;0.271112399;0.792734591;0.173629669;0.932927846;-0.017319718;0.999777863;0.115067291;0.916517512;-0.185985852;0.999670027;-0.049705126;0.946025684;0.120851788;0.904120435;ecfA1;NC_002745.2;2293379;2294188;-;810;protein_coding;energy-coupling factor transporter ATPase && PF00005:ABC transporter|PF07673:Protein of unknown function (DUF1602);ABC_tran
Novel00417;0.025744418;0.998919387;-0.485302283;0.368591202;-0.031731318;0.999892985;-0.284082593;0.683235578;-0.103221015;0.891865838;0.058164318;0.999998795;-0.305671619;0.929792764;-0.133321839;0.914990619;0.510022755;0.583950101;0.454716012;0.584245365;0.195224413;0.999777863;0.368539772;0.661480954;-0.25506026;0.999670027;-0.072719012;0.935672787;0.16370932;0.88762081;Novel00417;NC_002745.2;2294602;2308831;+;14230;-;PF00410:Ribosomal protein S8|PF01193:RNA polymerase Rpb3/Rpb11 dimerisation domain|PF03118:Bacterial RNA polymerase, alpha chain C terminal domain|PF01000:RNA polymerase Rpb3/RpoA insert domain|PF00444:Ribosomal protein L36|PF00338:Ribosomal protein S10p/S20e|PF01176:Translation initiation factor 1A / IF-1|PF03947:Ribosomal Proteins L2, C-terminal domain|PF00181:Ribosomal Proteins L2, RNA binding domain|PF07650:KH domain|PF00189:Ribosomal protein S3, C-terminal domain|PF00344:SecY translocase|PF00253:Ribosomal protein S14p/S29e|PF00828:Ribosomal protein L18e/L15|PF00327:Ribosomal protein L30p/L7e|PF00237:Ribosomal protein L22p/L17e|PF00333:Ribosomal protein S5, N-terminal domain|PF03719:Ribosomal protein S5, C-terminal domain|PF00252:Ribosomal protein L16p/L10e|PF00416:Ribosomal protein S13/S18|PF00861:Ribosomal L18p/L5e family|PF00573:Ribosomal protein L4/L1 family|PF00411:Ribosomal protein S11|PF00238:Ribosomal protein L14p/L23e|PF00366:Ribosomal protein S17|PF00831:Ribosomal L29 protein|PF00406:Adenylate kinase|PF05191:Adenylate kinase, active site lid|PF00673:ribosomal L5P family C-terminus|PF00281:Ribosomal protein L5|PF00297:Ribosomal protein L3|PF00347:Ribosomal protein L6|PF00276:Ribosomal protein L23|PF01196:Ribosomal protein L17|PF00203:Ribosomal protein S19|PF00467:KOW motif;ADK
SA_RS11630;-0.089298186;0.998919387;-0.073520416;0.975549741;0.419198257;0.999892985;-0.327412944;0.781036107;-0.418778408;0.460666374;-0.507328988;0.896705959;-0.234081469;0.958745728;-0.328837807;0.593919208;-0.014879127;0.993629064;0.493389859;0.616989107;-0.260186409;0.999777863;-0.357231263;0.52289144;-0.750113678;0.529772124;-0.839522802;0.038368581;-0.105274084;0.906042847;rplQ;NC_002745.2;2294726;2295094;-;369;protein_coding;50S ribosomal protein L17 && PF01196:Ribosomal protein L17;-
SA_RS11635;-0.150707882;0.998919387;-0.047726446;0.986968486;0.442443007;0.999892985;-0.076969838;0.952569172;-0.479447549;0.301982701;-0.592332456;0.745830792;0.078252097;0.993095108;-0.32882989;0.523521724;-0.103236491;0.914979845;0.490297211;0.597188192;-0.035572842;0.999777863;-0.444641194;0.302866622;-0.522566707;0.981365879;-0.924360888;0.015905623;-0.417875162;0.400595163;rpoA;NC_002745.2;2295111;2296055;-;945;protein_coding;DNA-directed RNA polymerase subunit alpha && PF01193:RNA polymerase Rpb3/Rpb11 dimerisation domain|PF03118:Bacterial RNA polymerase, alpha chain C terminal domain|PF01000:RNA polymerase Rpb3/RpoA insert domain;RNA_pol_A_bac
SA_RS11640;-0.076883861;0.998919387;0.104949727;0.946556685;0.424153692;0.999892985;-0.052844578;0.967395041;-0.210591725;0.735866233;-0.500212813;0.863395664;0.028214849;0.998335204;-0.133709877;0.850362195;-0.181034054;0.837720519;0.320133098;0.839236482;-0.16354491;0.999777863;-0.327464054;0.482143783;-0.48041787;0.999670027;-0.637205385;0.13498963;-0.17269672;0.834873972;rpsK;NC_002745.2;2296130;2296519;-;390;protein_coding;30S ribosomal protein S11 && PF00411:Ribosomal protein S11;-
SA_RS11645;-0.113793979;0.998919387;0.179511006;0.89517924;0.332828642;0.999892985;-0.16279217;0.909398405;-0.156040752;0.825199517;-0.445806305;0.985175752;-0.044416643;0.998335204;-0.04146068;0.973557569;-0.291145603;0.768285034;0.155268755;0.962097475;-0.347434327;0.999777863;-0.346809639;0.522744949;-0.499225983;0.999670027;-0.491056096;0.289138167;-0.007707754;0.990537701;rpsM;NC_002745.2;2296543;2296908;-;366;protein_coding;30S ribosomal protein S13 && PF00416:Ribosomal protein S13/S18;-
SA_RS11650;-0.034552988;0.998919387;0.118944311;0.939585244;0.491449125;0.999892985;-0.091608497;0.949619215;-0.213936741;0.73827081;-0.52456886;0.781759039;-0.054061106;0.996362322;-0.180687248;0.720375382;-0.152747295;0.837720519;0.373277406;0.796308262;-0.216698807;0.999777863;-0.345351035;0.482143783;-0.586424127;0.930517367;-0.70717047;0.116364205;-0.136694821;0.884412096;rpmJ;NC_002745.2;2296931;2297044;-;114;protein_coding;50S ribosomal protein L36 && PF00444:Ribosomal protein L36;-
SA_RS11655;-0.049347343;0.998919387;0.189435232;0.864999284;0.448605416;0.999892985;-0.040920462;0.971893843;-0.303484721;0.578195871;-0.497016097;0.926787849;0.013234605;0.998335204;-0.253638289;0.728094223;-0.237863759;0.809220705;0.260075749;0.887764199;-0.235806732;0.999777863;-0.505422569;0.25599645;-0.492390621;0.999670027;-0.753724436;0.0601126;-0.277727866;0.698358286;infA;NC_002745.2;2297076;2297294;-;219;protein_coding;translation initiation factor IF-1 && PF01176:Translation initiation factor 1A / IF-1;-
SA_RS11660;-0.025588076;0.998919387;0.12128673;0.919479072;0.539506779;0.999892985;0.262564829;0.798177174;-0.07561772;0.908325609;-0.563566116;0.778943093;0.292698586;0.905195409;-0.049496671;0.958715061;-0.14666707;0.871309169;0.418093131;0.740323584;0.135843758;0.999777863;-0.208134891;0.719823199;-0.279269552;0.999670027;-0.616604987;0.185288676;-0.353318161;0.563081923;adk;NC_002745.2;2297487;2298134;-;648;protein_coding;adenylate kinase && PF00406:Adenylate kinase|PF05191:Adenylate kinase, active site lid;ADK
SA_RS11665;-0.103366109;0.998919387;0.140651213;0.899533786;0.34845899;0.999892985;0.055459496;0.961778662;-0.130788848;0.825365033;-0.450562121;0.999998795;0.163847759;0.989089165;-0.026354779;0.990198139;-0.242960285;0.810384852;0.208589284;0.929312735;-0.090727733;0.999777863;-0.283267799;0.53332825;-0.295918109;0.999670027;-0.481124699;0.328733133;-0.200864667;0.763361919;secY;NC_002745.2;2298151;2299443;-;1293;protein_coding;preprotein translocase subunit SecY && PF00344:SecY translocase;-
SA_RS11670;-0.213015515;0.998919387;0.041003937;0.992062401;0.52591763;0.999892985;0.058126901;0.961778662;-0.141209318;0.844371508;-0.738363904;0.586596011;0.275379249;0.886870527;0.07117287;0.943347714;-0.255298764;0.742339595;0.484604813;0.778247312;0.010384143;0.999777863;-0.194650155;0.843824066;-0.471465606;0.999670027;-0.671340987;0.297661963;-0.215327279;0.840367295;rplO;NC_002745.2;2299443;2299883;-;441;protein_coding;50S ribosomal protein L15 && PF00828:Ribosomal protein L18e/L15;-
SA_RS11675;-0.155321728;0.998919387;0.158483572;0.896753273;0.496824732;0.999892985;0.083477107;0.952569172;-0.209880995;0.755316577;-0.650835254;0.783617703;0.244149011;0.943376038;-0.053391838;0.96280141;-0.312841237;0.69478656;0.339164242;0.867722002;-0.080196707;0.999777863;-0.378288245;0.462086502;-0.416012806;0.999670027;-0.708475378;0.220969986;-0.308822399;0.668146932;rpmD;NC_002745.2;2299900;2300079;-;180;protein_coding;50S ribosomal protein L30 && PF00327:Ribosomal protein L30p/L7e;-
SA_RS11680;-0.361390516;0.998919387;0.082470492;0.975549741;0.361063796;0.999892985;-0.363680083;0.782473572;-0.398435472;0.529642175;-0.721293589;0.783617703;0.001529509;0.999026641;-0.035988082;0.980722287;-0.442915984;0.655716159;0.279562517;0.913170291;-0.452211132;0.999777863;-0.492729678;0.418767374;-0.72876388;0.91708671;-0.762186901;0.174630188;-0.048690614;0.973018464;rpsE;NC_002745.2;2300096;2300596;-;501;protein_coding;30S ribosomal protein S5 && PF03719:Ribosomal protein S5, C-terminal domain|PF00333:Ribosomal protein S5, N-terminal domain;-
SA_RS11685;-0.416263152;0.998919387;0.010184473;0.998245801;0.455545855;0.999892985;-0.264399776;0.836651276;-0.520214547;0.335375476;-0.870091329;0.492385163;0.155143916;0.989089165;-0.10408989;0.898165969;-0.426442611;0.567708099;0.445328962;0.793949006;-0.280640195;0.999777863;-0.542600599;0.320121135;-0.72309474;0.91708671;-0.977840077;0.060055402;-0.270600179;0.770956615;rplR;NC_002745.2;2300617;2300976;-;360;protein_coding;50S ribosomal protein L18 && PF00861:Ribosomal L18p/L5e family;-
SA_RS11690;-0.415501195;0.998919387;0.131360485;0.939999891;0.349596251;0.999892985;-0.374491498;0.781036107;-0.578993652;0.300815128;-0.763614875;0.706386222;0.044930084;0.998335204;-0.162692168;0.850489853;-0.545380657;0.522213414;0.219381121;0.942128092;-0.510968621;0.999777863;-0.722217605;0.067608109;-0.727409897;0.91708671;-0.930742208;0.057723744;-0.219321333;0.825978246;rplF;NC_002745.2;2301007;2301543;-;537;protein_coding;50S ribosomal protein L6 && PF00347:Ribosomal protein L6;-
SA_RS11695;-0.384689848;0.998919387;0.096024041;0.960415466;0.422326455;0.999892985;-0.304720712;0.818534527;-0.459901217;0.425628006;-0.805620049;0.536904011;0.083398647;0.993095108;-0.075364414;0.929672158;-0.47966835;0.42297084;0.327264735;0.883829133;-0.405824525;0.999777863;-0.56747261;0.178950041;-0.730302584;0.91708671;-0.884553362;0.084070329;-0.170280182;0.881724011;rpsH;NC_002745.2;2301568;2301966;-;399;protein_coding;30S ribosomal protein S8 && PF00410:Ribosomal protein S8;-
SA_RS11700;-0.420294533;0.998919387;0.057375911;0.983801009;0.273541919;0.999892985;-0.410685744;0.740365074;-0.46101759;0.406379413;-0.692215418;0.769667903;0.0129162;0.998335204;-0.040113495;0.967306292;-0.475815587;0.485933447;0.217528937;0.950224565;-0.472617361;0.999777863;-0.528967389;0.187524389;-0.6876434;0.999670027;-0.737096635;0.202717199;-0.064382309;0.965515511;rpsZ;NC_002745.2;2301998;2302183;-;186;protein_coding;type Z 30S ribosomal protein S14 && PF00253:Ribosomal protein S14p/S29e;Ribosomal_S14
SA_RS11705;-0.403197083;0.998919387;-0.005419039;0.998245801;0.480790731;0.999892985;-0.166493632;0.911107596;-0.573093336;0.261193736;-0.881727255;0.492385163;0.239470684;0.943376038;-0.170466432;0.747536015;-0.398060002;0.564965696;0.485568294;0.820759804;-0.166945645;0.999777863;-0.579424601;0.336957049;-0.650054717;0.999670027;-1.055944955;0.066168432;-0.421185981;0.582165249;rplE;NC_002745.2;2302206;2302745;-;540;protein_coding;50S ribosomal protein L5 && PF00673:ribosomal L5P family C-terminus|PF00281:Ribosomal protein L5;-
SA_RS11710;-0.458327378;0.998919387;-0.016510701;0.998245801;0.183183616;0.999892985;-0.477646183;0.685365278;-0.551101894;0.334179564;-0.640150819;0.890114772;-0.015778479;0.998335204;-0.092304313;0.930489382;-0.441005846;0.640598037;0.200550187;0.962835662;-0.46709838;0.999777863;-0.547058539;0.347851345;-0.664710301;0.999670027;-0.737169554;0.221819276;-0.08773857;0.94716968;rplX;NC_002745.2;2302772;2303089;-;318;protein_coding;50S ribosomal protein L24 && PF00467:KOW motif;KOW
SA_RS11715;-0.353583264;0.998919387;0.07884177;0.976517414;0.148718324;0.999892985;-0.467061677;0.717651173;-0.503355899;0.405983556;-0.500037252;0.999998795;-0.109789959;0.993095108;-0.147922514;0.880492531;-0.429655142;0.697245546;0.071555582;0.995832088;-0.550431758;0.999777863;-0.592690459;0.259757627;-0.618911502;0.999670027;-0.652843616;0.279901964;-0.049474198;0.973018464;rplN;NC_002745.2;2303125;2303493;-;369;protein_coding;50S ribosomal protein L14 && PF00238:Ribosomal protein L14p/L23e;-
SA_RS11720;-0.430138721;0.998919387;0.034853556;0.995611826;0.24879811;0.999892985;-0.402071667;0.733468339;-0.638461319;0.209833376;-0.677298538;0.811612171;0.031800532;0.998335204;-0.207274394;0.760146839;-0.463822386;0.562061811;0.21476235;0.954632481;-0.442125479;0.999777863;-0.684337935;0.087061156;-0.654178504;0.999670027;-0.88945417;0.112911816;-0.250157317;0.78205178;rpsQ;NC_002745.2;2303525;2303788;-;264;protein_coding;30S ribosomal protein S17 && PF00366:Ribosomal protein S17;-
SA_RS11725;-0.582162121;0.998919387;0.028565025;0.997385688;-0.006246202;0.999892985;-0.378797772;0.717651173;-0.763121863;0.128130215;-0.574101151;0.979099461;0.209126087;0.98246411;-0.178511245;0.851242055;-0.607983414;0.480576053;-0.032954931;0.995832088;-0.411172043;0.999777863;-0.801039733;0.04442556;-0.374976967;0.999670027;-0.75821546;0.223820328;-0.39879313;0.519540397;rpmC;NC_002745.2;2303812;2304021;-;210;protein_coding;50S ribosomal protein L29 && PF00831:Ribosomal L29 protein;-
SA_RS11730;-0.432388587;0.998919387;0.03187348;0.997385688;0.236440082;0.999892985;-0.330570725;0.773554222;-0.587316929;0.273373513;-0.667611211;0.890114772;0.106568786;0.989089165;-0.153191854;0.868042807;-0.464948912;0.634931837;0.204159484;0.974266803;-0.368822664;0.999777863;-0.630679215;0.418237552;-0.570362643;0.999670027;-0.82677024;0.231392164;-0.270922656;0.776808638;rplP;NC_002745.2;2304011;2304445;-;435;protein_coding;50S ribosomal protein L16 && PF00252:Ribosomal protein L16p/L10e;-
SA_RS11735;-0.475504885;0.998919387;-0.023225203;0.998245801;0.171910709;0.999892985;-0.378900213;0.759407287;-0.568823554;0.266861637;-0.645525334;0.891997413;0.100448973;0.991436491;-0.092395599;0.914773862;-0.451193668;0.562612148;0.195813652;0.970663827;-0.360653674;0.999777863;-0.556687392;0.187524389;-0.553896459;0.999670027;-0.743103576;0.248053044;-0.204303559;0.841904557;rpsC;NC_002745.2;2304448;2305101;-;654;protein_coding;30S ribosomal protein S3 && PF00189:Ribosomal protein S3, C-terminal domain|PF07650:KH domain;-
SA_RS11740;-0.353332619;0.998919387;0.098190542;0.969475015;0.013841036;0.999892985;-0.58708176;0.615409931;-0.44295609;0.490786368;-0.364975595;0.999998795;-0.230035878;0.989089165;-0.087470757;0.949402618;-0.448720236;0.714500838;-0.082577324;0.995832088;-0.689970413;0.923698261;-0.551852995;0.433213879;-0.60428638;0.999670027;-0.457750885;0.539544282;0.131481214;0.918122087;rplV;NC_002745.2;2305125;2305478;-;354;protein_coding;50S ribosomal protein L22 && PF00237:Ribosomal protein L22p/L17e;-
SA_RS11745;-0.372150145;0.998919387;0.086594766;0.972407761;0.070222784;0.999892985;-0.530746552;0.638386353;-0.268993704;0.700826225;-0.44099021;0.999998795;-0.154592832;0.989089165;0.104654881;0.922857424;-0.45717239;0.637452785;-0.014925891;0.998849478;-0.622397292;0.934425616;-0.366537373;0.617558174;-0.604744415;0.999670027;-0.342083337;0.696102351;0.247999891;0.815995194;rpsS;NC_002745.2;2305507;2305785;-;279;protein_coding;30S ribosomal protein S19 && PF00203:Ribosomal protein S19;-
